conversation_id,conversation_text,label,scam_category,threat_level,urgency,authority_impersonation,financial_request,otp_request,credential_request,threat_detected,emotional_manipulation,secrecy_request,detected_indicators,recommended_action
ASVD_005891,"Axis Bank ka system admin bol raha hai. card renewal ke liye. Card ke 16-digit number, CVV, aur PIN batayein.",SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_000021,Baccha cycle se gir gaya. Ghutne pe chot lagi hai. First aid kit se bandage kar diya. Take care.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006022,"पर्सनल फोटोज है मेरे पास। 25,000 रुपये गूगल पे या फोनपे से भेजो 24 घंटे में।",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_001913,"Haan, प्रोजेक्ट डेडलाइन एक हफ्ते एक्सटेंड हुई है। अगले शुक्रवार तक सबमिट करना है अब।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001153,"Congratulations! mutual fund with 40% returns mein invest karein sirf Rs 50,000. Guaranteed 300% return 3 mahine mein. Aaj hi join karein.",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_001626,"We possess chat screenshots. Pay Rs 50,000 or face public humiliation. No second chances.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_002796,"Fixed deposit scheme ke baare mein message aaya tha. Interest rates bata dijiye. Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000747,"Namaste, Axis Bank ka compliance team hoon. your card has been flagged. Apna password aur card details share karein.",SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_003379,"Yeh Income Tax Department se call hai. aapke PAN card pe tax evasion flagged hai. Rs 2,00,000 fine bharo warna legal action hoga. 24 ghante ka time hai.",SCAM,Government Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,No government agency demands payment over phone. Contact the department through official channels.
ASVD_003172,"यह गंभीर है। आपका बेटा का हार्ट अटैक हुआ है। 20,000 रुपये एक घंटे में चाहिए। परिवार को अभी मत बताओ।",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_003388,"हम जानते हैं तुम कौन हो। तुम्हारे प्राइवेट मैसेज हैं हमारे पास। 24 घंटे में 2,00,000 रुपये भेजो वरना सब कॉन्टैक्ट्स को भेज देंगे।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_001264,"ई-श्रम कार्ड बनवाया है ऑनलाइन। रजिस्ट्रेशन नंबर आ गया है। Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006296,"Achha, hi mummy, main office pahunch gayi. Traffic bahut tha aaj. 7 baje tak aa jaungi ghar. Bata dena.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003067,"Good news! PM Yojana ke under Rs 1 lakh milega. Claim karne ke liye Rs 2,000 processing fee do. Full amount 48 ghante mein milega.",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_006219,"नमस्ते, सरकारी सब्सिडी के लिए चुने गए हैं। आप पात्र हैं। 7,500 रुपये सर्विस चार्ज दें। एक बार की फीस है।",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_004540,"Meri bohot buri situation hai. Main dusre sheher mein mein hoon, police ne pakda. 25,000 de do please, kisi ko mat batana.",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_004996,"Hello, aapki mummy ka ghar mein aag lag gayi hua hai. Unhone kaha aapko call karein. Rs 1,00,000 chahiye turant treatment ke liye.",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_002276,वेरिफिकेशन ऑफिसर बोल रहा हूं बैंक से। रिवॉर्ड पॉइंट्स एक्सपायर हो रहे हैं। ओटीपी बताइए तुरंत। कॉल रिकॉर्ड हो रही है।,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_005449,"Beta, mujhe pareshani mein hoon. lost my wallet. 20,000 bhej do UPI se 9988776655 pe. Kisi ko pata mat chalne dena.",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_000095,"साइबर सेल से डीसीपी ऑफिस से हूं। आपके नाम पर एफआईआर है। 75,000 रुपये जमा करें वरना गिरफ्तार कर लिया जाएगा।",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_003262,"Pay attention. personal photos hai hamare paas aur jaante hain kahan kaam karte ho. Rs 50,000 do. Warna share.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_002601,"यह तुम्हारी आखिरी मौका है। तुम्हारी प्राइवेट फोटो और वीडियो हैं हमारे पास। 50,000 रुपये दो वरना सोशल मीडिया पर सब एक्सपोज़ करेंगे।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_003041,यह एक्सिस बैंक का टेक्निकल टीम है। आपका डेबिट कार्ड कंप्रोमाइज हुआ है। अपना इंटरनेट बैंकिंग पासवर्ड शेयर करें वेरिफिकेशन के लिए।,SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_002988,"We possess video call recordings. Pay Rs 3,00,000 or face public humiliation. No second chances.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_000676,"Yeh mazaak nahi hai. browsing history hai mere paas. Rs 1,00,000 Google Pay ya PhonePe se bhejo 24 ghante mein.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_001137,"आपको ट्राई से फाइनल नोटिस मिल रहा है। आपका आधार अवैध गतिविधि में उपयोग हुआ है। 50,000 रुपये जमा करो आज ही।",SCAM,Government Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,No government agency demands payment over phone. Contact the department through official channels.
ASVD_006587,"Arre, पार्क में गिर गई, पैर में हल्की मोच आई है। आइस लगा रही हूं। आने की जरूरत नहीं।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005347,"Dhyan se suniye, ACP sahab bol raha hoon. aapka account money laundering mein involved hai. 2 ghante mein Rs 75,000 jama nahi kiya toh ghar pe police aayegi.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_005161,"Arre, किराने वाले का हिसाब करना है। 4,500 रुपये बाकी है। यूपीआई से भेज देती हूं।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000750,"आपको 40% रिटर्न वाला म्यूचुअल फंड के लिए चुना गया है। 10,000 रुपये लगाएं, 500% रिटर्न मिलेगा। ऑफर आज एक्सपायर।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_003290,"Sunno, ghar ke paas ka ATM 3 din se band hai. Koi aur ATM nearby hai kya? Baad mein baat karte hain.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001454,"एक्सिस बैंक का फ्रॉड प्रिवेंशन ऑफिसर बोल रहा है। नेट बैंकिंग अपग्रेड हो रही है। कार्ड के 16 अंक, सीवीवी और पिन बताइए।",SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_000965,"Waise, project deadline ek week extend hua hai. Next Friday tak submit karna hai ab.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
